gps:true;id=latitude,type=0;id=longitude,type=0;id=speed,type=1;id=time,type=0;id=altitude,type=0;id=accuracy,type=0
cmdDesc:010D=Vehicle speed (Speed);UnitType=MPH;Unit=1
1558062325196;gps;43.55609333333334:-96.72132833333332:1.5231408:1558062326000:416.9:1.9:1.3295275
1558062325223;010D;4.0
1558062325432;010D;4.0
1558062325781;010D;4.0
1558062326083;gps;43.5561:-96.72134166666667:1.3053526:1558062327000:416.4:1.9:1.2307009
1558062326100;010D;5.0
1558062326310;010D;7.0
1558062326491;010D;8.0
1558062326703;010D;9.0
1558062326896;010D;10.0
1558062327315;gps;43.55611999999999:-96.72135833333331:2.5979812:1558062328000:416.3:1.9:2.3610308
1558062327345;010D;11.0
1558062327898;010D;13.0
1558062328029;gps;43.556145:-96.72138000000001:3.2826943:1558062329000:416.1:1.9:3.5804079
1558062328330;010D;15.0
1558062328659;010D;16.0
1558062328974;010D;17.0
1558062329128;gps;43.55618:-96.72141166666667:4.653807:1558062330000:415.9:1.8:4.544997
1558062329249;010D;19.0
1558062329470;010D;20.0
1558062329710;010D;20.0
1558062330045;010D;21.0
1558062330157;gps;43.55621666666666:-96.72145166666665:5.1973915:1558062331000:415.6:1.8:5.479218
1558062330258;010D;21.0
1558062330470;010D;22.0
1558062330696;010D;22.0
1558062330881;010D;22.0
1558062331038;010D;22.0
1558062331205;gps;43.55625833333333:-96.72150000000002:6.052731:1558062332000:415.5:1.8:6.1025467
1558062331327;010D;22.0
1558062331511;010D;22.0
1558062331748;010D;22.0
1558062331965;010D;22.0
1558062332095;gps;43.556305:-96.72155:6.5696774:1558062333000:415.6:1.8:6.4340277
1558062332261;010D;22.0
1558062332459;010D;22.0
1558062332675;010D;22.0
1558062332909;010D;22.0
1558062333143;gps;43.556355:-96.72159166666667:6.4949465:1558062334000:415.6:1.7:6.3002
1558062333148;010D;22.0
1558062333334;010D;21.0
1558062333520;010D;21.0
1558062333728;010D;20.0
1558062333931;010D;20.0
1558062334136;gps;43.55640666666667:-96.72161833333332:6.133798:1558062335000:415.4:1.7:5.905408
1558062334139;010D;20.0
1558062334319;010D;20.0
1558062334562;010D;19.0
1558062334857;010D;18.0
1558062335295;gps;43.55645833333333:-96.72163:5.821485:1558062336000:415.4:1.7:5.5332637
1558062335298;010D;17.0
1558062335515;010D;16.0
1558062335795;010D;16.0
1558062336071;gps;43.556505:-96.721625:5.2047153:1558062337000:415.2:1.6:4.932583
1558062336086;010D;16.0
1558062336375;010D;17.0
1558062336663;010D;17.0
1558062336908;010D;18.0
1558062337246;gps;43.55655:-96.72160833333334:5.180877:1558062338000:415.2:1.6:5.147737
1558062337412;010D;19.0
1558062337660;010D;19.0
1558062337911;010D;19.0
1558062338138;gps;43.55659333333333:-96.72157166666666:5.6522207:1558062339000:415.2:1.6:5.6732683
1558062338149;010D;20.0
1558062338443;010D;20.0
1558062338743;010D;21.0
1558062338978;010D;21.0
1558062339101;gps;43.55663166666667:-96.72152333333334:5.773926:1558062340000:415.1:1.6:6.2029176
1558062339214;010D;22.0
1558062339616;010D;23.0
1558062339826;010D;24.0
1558062340060;010D;25.0
1558062340196;gps;43.55666666666666:-96.72145833333335:6.525435:1558062341000:413.9:1.6:6.8226433
1558062340298;010D;25.0
1558062340551;010D;26.0
1558062340809;010D;27.0
1558062340989;010D;27.0
1558062341161;gps;43.5567:-96.72138333333332:7.0897107:1558062342000:413.3:1.7:7.4403095
1558062341425;010D;27.0
1558062341739;010D;27.0
1558062342004;010D;27.0
1558062342099;gps;43.556736666666666:-96.72130166666666:7.741514:1558062343000:413.5:1.6:7.8484845
1558062342339;010D;27.0
1558062342610;010D;27.0
1558062342923;010D;27.0
1558062343225;gps;43.556779999999996:-96.72122333333333:7.941165:1558062344000:413.6:1.7:7.8881183
1558062343227;010D;27.0
1558062343594;010D;26.0
1558062343819;010D;26.0
1558062344080;gps;43.556828333333335:-96.72115333333335:7.791173:1558062345000:413.7:1.7:7.5463424
1558062344092;010D;26.0
1558062344396;010D;26.0
1558062344683;010D;26.0
1558062345025;010D;26.0
1558062345151;gps;43.55688166666667:-96.72109999999999:7.323924:1558062346000:413.5:1.7:6.961618
1558062345287;010D;26.0
1558062345518;010D;26.0
1558062345781;010D;25.0
1558062346050;010D;25.0
1558062346187;gps;43.556941666666674:-96.72106166666666:7.3520927:1558062347000:413.8:1.7:7.2776575
1558062346330;010D;25.0
1558062346619;010D;25.0
1558062346871;010D;25.0
1558062347135;gps;43.557010000000005:-96.72103833333334:7.8275013:1558062348000:413.7:1.7:6.984266
1558062347140;010D;25.0
1558062347340;010D;25.0
1558062347617;010D;25.0
1558062347918;010D;24.0
1558062348219;gps;43.557076666666674:-96.72101833333333:7.5861626:1558062349000:413.7:1.7:6.863306
1558062348230;010D;23.0
1558062348449;010D;22.0
1558062348676;010D;22.0
1558062348922;010D;21.0
1558062349144;gps;43.55713666666667:-96.72100166666665:6.8055305:1558062350000:413.7:1.7:6.4201303
1558062349157;010D;21.0
1558062349390;010D;21.0
1558062349593;010D;21.0
1558062349860;010D;21.0
1558062350169;gps;43.55719166666666:-96.72098499999998:6.2614503:1558062351000:413.8:1.7:5.881731
1558062350188;010D;21.0
1558062350405;010D;21.0
1558062350610;010D;20.0
1558062350830;010D;20.0
1558062351084;gps;43.557243333333325:-96.72097000000001:5.8708477:1558062352000:414.1:1.7:5.759742
1558062351109;010D;20.0
1558062351296;010D;20.0
1558062351499;010D;20.0
1558062351757;010D;19.0
1558062351982;010D;19.0
1558062352149;gps;43.557295:-96.72095166666668:5.9319754:1558062353000:414.7:1.7:5.563118
1558062352271;010D;19.0
1558062352571;010D;18.0
1558062353039;010D;17.0
1558062353140;gps;43.55734:-96.72093500000001:5.1808724:1558062354000:415.0:1.7:5.067955
1558062353304;010D;17.0
1558062353548;010D;16.0
1558062353835;010D;15.0
1558062354097;gps;43.55737666666667:-96.72091999999999:4.2525444:1558062355000:414.9:1.7:4.362271
1558062354327;010D;14.0
1558062354504;010D;14.0
1558062354743;010D;13.0
1558062355077;gps;43.557413333333336:-96.720915:4.097007:1558062356000:415.0:1.6:4.013289
1558062355079;010D;13.0
1558062355352;010D;13.0
1558062355743;010D;13.0
1558062356202;gps;43.55744833333333:-96.72090833333331:3.9287243:1558062357000:414.8:1.6:4.025128
1558062356205;010D;14.0
1558062356600;010D;16.0
1558062356865;010D;16.0
1558062357166;gps;43.55748833333334:-96.72089833333332:4.5202026:1558062358000:414.9:1.6:4.491466
1558062357184;010D;17.0
1558062357486;010D;17.0
1558062357761;010D;17.0
1558062358063;gps;43.55753:-96.72087833333332:4.90542:1558062359000:415.6:1.6:4.973246
1558062358075;010D;17.0
1558062358277;010D;18.0
1558062358499;010D;18.0
1558062358798;010D;18.0
1558062359108;gps;43.557570000000005:-96.720855:4.828886:1558062360000:415.5:1.6:4.969128
1558062359115;010D;18.0
1558062359324;010D;18.0
1558062359509;010D;18.0
1558062359768;010D;18.0
1558062360122;gps;43.557606666666665:-96.72082666666665:4.672879:1558062361000:414.5:1.6:4.9984674
1558062360126;010D;18.0
1558062360331;010D;17.0
1558062360539;010D;17.0
1558062360745;010D;16.0
1558062360972;010D;16.0
1558062361117;gps;43.55764166666666:-96.72080333333334:4.3222117:1558062362000:413.9:1.6:4.380286
1558062361304;010D;15.0
1558062361505;010D;14.0
1558062361951;010D;13.0
1558062362138;gps;43.55767666666667:-96.72078666666667:4.117034:1558062363000:413.8:1.6:3.9793174
1558062362139;010D;13.0
1558062362386;010D;13.0
1558062362588;010D;13.0
1558062362918;010D;13.0
1558062363242;gps;43.55771:-96.72078333333333:3.7162173:1558062364000:413.8:1.6:3.6421745
1558062363254;010D;13.0
1558062363492;010D;14.0
1558062363927;010D;14.0
1558062364139;gps;43.557741666666665:-96.720795:3.6445112:1558062365000:414.2:1.7:3.6673958
1558062364329;010D;14.0
1558062364651;010D;14.0
1558062365007;010D;14.0
1558062365102;gps;43.55777:-96.72082:3.7395294:1558062366000:414.4:1.7:3.9221833
1558062365428;010D;14.0
1558062365658;010D;15.0
1558062365981;010D;15.0
1558062366108;gps;43.557790000000004:-96.72085833333334:3.8062053:1558062367000:415.1:1.8:3.92836
1558062366444;010D;15.0
1558062366781;010D;15.0
1558062367102;gps;43.5578:-96.72090666666666:4.050356:1558062368000:415.8:1.9:3.9324777
1558062367107;010D;15.0
1558062367378;010D;15.0
1558062367787;010D;15.0
1558062368048;010D;15.0
1558062368161;gps;43.55779333333333:-96.72095833333333:4.228817:1558062369000:416.4:1.9:3.8259304
1558062368240;010D;15.0
1558062368476;010D;15.0
1558062368715;010D;15.0
1558062369050;gps;43.55777166666667:-96.72100833333334:4.6944103:1558062370000:416.9:1.8:4.2274137
1558062369052;010D;15.0
1558062369294;010D;15.0
1558062369551;010D;15.0
1558062369777;010D;15.0
1558062369998;010D;16.0
1558062370214;gps;43.557735:-96.72104666666668:5.1151357:1558062371000:417.1:1.8:4.573307
1558062370308;010D;16.0
1558062370555;010D;17.0
1558062370866;010D;18.0
1558062371089;gps;43.55769166666667:-96.72106833333333:5.1250033:1558062372000:416.9:1.8:5.022145
1558062371106;010D;19.0
1558062371431;010D;19.0
1558062371639;010D;20.0
1558062371939;010D;20.0
1558062372188;gps;43.557640000000006:-96.72108333333333:5.870846:1558062373000:417.0:1.8:5.8544507
1558062372208;010D;20.0
1558062372447;010D;20.0
1558062372705;010D;20.0
1558062373029;010D;20.0
1558062373267;gps;43.557581666666664:-96.72107833333332:6.498872:1558062374000:416.9:1.8:6.3542457
1558062373400;010D;20.0
1558062373738;010D;20.0
1558062374029;010D;20.0
1558062374096;gps;43.557526666666675:-96.72105833333332:6.324505:1558062375000:416.8:1.8:6.089164
1558062374231;010D;20.0
1558062374485;010D;20.0
1558062374766;010D;20.0
1558062375037;010D;20.0
1558062375196;gps;43.557481666666675:-96.72102000000001:5.880416:1558062376000:416.5:1.8:5.957395
1558062375330;010D;20.0
1558062375503;010D;20.0
1558062375777;010D;20.0
1558062375935;010D;19.0
1558062376145;gps;43.55743833333333:-96.72098499999998:5.5831666:1558062377000:416.4:1.8:5.655253
1558062376151;010D;19.0
1558062376464;010D;19.0
1558062376757;010D;18.0
1558062377041;010D;18.0
1558062377178;gps;43.557395:-96.72096000000002:5.22262:1558062378000:416.2:1.8:5.0741315
1558062377342;010D;18.0
1558062377657;010D;18.0
1558062378005;010D;19.0
1558062378108;gps;43.55735:-96.72094333333334:5.1808724:1558062379000:416.5:1.8:5.0406747
1558062378301;010D;19.0
1558062378554;010D;20.0
1558062378834;010D;21.0
1558062379145;gps;43.55729833333333:-96.72093833333332:5.759182:1558062380000:416.9:1.8:5.1837673
1558062379165;010D;21.0
1558062379437;010D;22.0
1558062379743;010D;23.0
1558062380024;010D;24.0
1558062380153;gps;43.557244999999995:-96.72094999999999:6.00445:1558062381000:416.7:1.8:6.02225
1558062380357;010D;25.0
1558062380617;010D;26.0
1558062380904;010D;26.0
1558062381117;gps;43.55718166666667:-96.72097333333335:7.2890267:1558062382000:416.5:1.8:7.1129465
1558062381125;010D;27.0
1558062381397;010D;27.0
1558062381706;010D;28.0
1558062381963;010D;28.0
1558062382151;gps;43.557115:-96.721:7.7181616:1558062383000:416.4:1.8:7.908192
1558062382319;010D;29.0
1558062382592;010D;29.0
1558062382888;010D;29.0
1558062383143;gps;43.55704333333333:-96.72103:8.327578:1558062384000:416.3:1.8:8.39512
1558062383154;010D;29.0
1558062383431;010D;29.0
1558062383851;010D;28.0
1558062384066;gps;43.55697166666667:-96.72106333333335:8.409482:1558062385000:416.3:1.7:8.222688
1558062384243;010D;29.0
1558062384541;010D;28.0
1558062384804;010D;28.0
1558062385129;gps;43.55690166666667:-96.721105:8.476936:1558062386000:416.4:1.7:7.896868
1558062385134;010D;28.0
1558062385410;010D;28.0
1558062385681;010D;28.0
1558062386010;010D;28.0
1558062386159;gps;43.556839999999994:-96.72115833333334:8.092526:1558062387000:415.9:1.7:7.8670144
1558062386305;010D;28.0
1558062386566;010D;28.0
1558062386810;010D;28.0
1558062387031;010D;29.0
1558062387207;gps;43.556785000000005:-96.72122333333333:8.052137:1558062388000:416.1:1.6:7.843852
1558062387355;010D;29.0
1558062387597;010D;30.0
1558062387869;010D;30.0
1558062388144;gps;43.556734999999996:-96.72130666666665:8.718046:1558062389000:416.2:1.6:8.433208
1558062388181;010D;31.0
1558062388490;010D;31.0
1558062388757;010D;32.0
1558062389107;gps;43.556691666666666:-96.72140166666668:9.045502:1558062390000:416.4:1.5:9.100803
1558062389109;010D;32.0
1558062389307;010D;32.0
1558062389587;010D;32.0
1558062389849;010D;32.0
1558062390099;gps;43.556646666666666:-96.72150000000002:9.371563:1558062391000:416.7:1.5:9.259852
1558062390113;010D;31.0
1558062390394;010D;31.0
1558062390902;010D;29.0
1558062391143;gps;43.55659666666667:-96.72158833333333:9.032062:1558062392000:417.1:1.5:8.5891695
1558062391149;010D;28.0
1558062391407;010D;27.0
1558062391702;010D;26.0
1558062391904;010D;26.0
1558062392170;gps;43.55653666666667:-96.721645:8.084734:1558062393000:417.4:1.6:7.7650995
1558062392343;010D;24.0
1558062392684;010D;23.0
1558062392908;010D;23.0
1558062393148;gps;43.55647333333333:-96.72166833333334:7.2890325:1558062394000:417.8:1.6:7.08721
1558062393169;010D;23.0
1558062393462;010D;23.0
1558062393699;010D;23.0
1558062394017;010D;23.0
1558062394116;gps;43.55641333333333:-96.72166999999999:6.673047:1558062395000:417.6:1.7:6.4381456
1558062394281;010D;24.0
1558062394528;010D;24.0
1558062394735;010D;25.0
1558062395012;010D;25.0
1558062395219;010D;26.0
1558062395464;010D;26.0
1558062395805;gps;43.556355:-96.72164333333333:6.833055:1558062396000:418.1:1.7:6.835511
1558062395818;010D;27.0
1558062396043;010D;27.0
1558062396195;gps;43.556295:-96.72160333333335:7.4095364:1558062397000:418.0:1.7:7.498988
1558062396484;010D;27.0
1558062396690;010D;26.0
1558062396928;010D;25.0
1558062397174;gps;43.556241666666665:-96.721545:7.567417:1558062398000:418.2:1.7:7.4032497
1558062397183;010D;24.0
1558062397590;010D;22.0
1558062397851;010D;19.0
1558062398102;gps;43.556194999999995:-96.72148833333334:6.912189:1558062399000:418.5:1.7:5.8956285
1558062398105;010D;17.0
1558062398341;010D;16.0
1558062398560;010D;15.0
1558062398962;010D;13.0
1558062399056;gps;43.55616333333334:-96.72144833333331:4.773721:1558062400000:418.8:1.7:4.032849
1558062399189;010D;13.0
1558062399441;010D;12.0
1558062399674;010D;11.0
1558062399977;010D;10.0
1558062400118;gps;43.55613666666667:-96.72142000000001:3.7423682:1558062401000:418.9:1.7:3.1418645
1558062400286;010D;10.0
1558062400529;010D;10.0
1558062400800;010D;10.0
1558062401085;gps;43.556115:-96.72140833333333:2.5861573:1558062402000:418.8:1.7:2.5916264
1558062401088;010D;10.0
1558062401597;010D;9.0
1558062401931;010D;10.0
1558062402177;gps;43.55609:-96.72140833333333:2.7798731:1558062403000:418.4:1.7:2.4619164
1558062402180;010D;10.0
1558062402607;010D;10.0
1558062402811;010D;10.0
1558062403041;010D;10.0
1558062403120;gps;43.55607:-96.72142333333335:2.5311635:1558062404000:417.8:1.7:2.547875
1558062403260;010D;10.0
1558062403582;010D;11.0
1558062403823;010D;11.0
1558062404067;gps;43.556055:-96.72145166666665:2.8275266:1558062405000:417.3:1.6:3.1943662
1558062404074;010D;12.0
1558062404358;010D;12.0
1558062404580;010D;13.0
1558062404904;010D;13.0
1558062405190;gps;43.55604333333334:-96.72149166666668:3.4745822:1558062406000:417.3:1.6:3.913433
1558062405196;010D;14.0
1558062405460;010D;14.0
1558062405700;010D;15.0
1558062406082;gps;43.55602999999999:-96.72154:4.1674857:1558062407000:417.6:1.6:4.4369054
1558062406101;010D;15.0
1558062406394;010D;16.0
1558062406636;010D;17.0
1558062406992;010D;17.0
1558062407047;gps;43.55601166666667:-96.72159166666667:4.6357493:1558062408000:418.0:1.6:4.903244
1558062407197;010D;19.0
1558062407400;010D;19.0
1558062407786;010D;20.0
1558062408129;gps;43.55598333333334:-96.721645:5.3288445:1558062409000:418.6:1.6:5.653194
1558062408134;010D;21.0
1558062408571;010D;22.0
1558062408843;010D;23.0
1558062409112;gps;43.55594166666666:-96.7217:6.4116373:1558062410000:419.3:1.6:6.5050592
1558062409113;010D;24.0
1558062409535;010D;25.0
1558062409946;010D;25.0
1558062410144;gps;43.55588666666666:-96.72174333333332:7.0424204:1558062411000:419.7:1.6:7.426927
1558062410302;010D;26.0
1558062410663;010D;27.0
1558062410854;010D;27.0
1558062411209;gps;43.55582166666667:-96.72178000000001:7.808303:1558062412000:420.1:1.6:7.8654704
1558062411213;010D;27.0
1558062411636;010D;26.0
1558062411844;010D;24.0
1558062412152;gps;43.555755:-96.72181:7.7972307:1558062413000:420.0:1.7:7.554578
1558062412158;010D;23.0
1558062412355;010D;22.0
1558062412636;010D;22.0
1558062413110;gps;43.55569333333333:-96.72183833333332:7.227152:1558062414000:419.7:1.7:6.611607
1558062413117;010D;21.0
1558062413521;010D;19.0
1558062413803;010D;19.0
1558062413988;010D;20.0
1558062414076;gps;43.555641666666666:-96.72186666666667:6.1821394:1558062415000:419.9:1.6:5.72577
1558062414255;010D;20.0
1558062414529;010D;22.0
1558062414801;010D;22.0
1558062415048;010D;23.0
1558062415211;gps;43.555595:-96.72190333333334:5.971362:1558062416000:419.9:1.6:6.0356326
1558062415397;010D;23.0
1558062415609;010D;23.0
1558062415824;010D;23.0
1558062416028;010D;22.0
1558062416131;gps;43.555553333333336:-96.72195166666667:6.0527587:1558062417000:420.5:1.7:6.241522
1558062416259;010D;22.0
1558062416541;010D;21.0
1558062416735;010D;21.0
1558062416939;010D;21.0
1558062417047;gps;43.55551833333334:-96.72200833333333:5.999866:1558062418000:421.3:1.6:5.7710657
1558062417178;010D;20.0
1558062417448;010D;20.0
1558062417719;010D;19.0
1558062417946;010D;19.0
1558062418068;gps;43.55548999999999:-96.72206999999999:5.883881:1558062419000:422.2:1.6:5.4503937
1558062418234;010D;18.0
1558062418539;010D;17.0
1558062418825;010D;17.0
1558062419013;010D;16.0
1558062419228;gps;43.555466666666675:-96.72212666666668:5.252031:1558062420000:423.4:1.6:4.811623
1558062419355;010D;16.0
1558062419658;010D;15.0
1558062419882;010D;15.0
1558062420144;gps;43.55544499999999:-96.72217:4.2424264:1558062421000:424.4:1.6:4.0657907
1558062420326;010D;15.0
1558062420539;010D;14.0
1558062420828;010D;14.0
1558062421091;gps;43.555414999999996:-96.72219833333332:4.0423913:1558062422000:425.3:1.6:3.930419
1558062421100;010D;14.0
1558062421376;010D;14.0
1558062421907;010D;13.0
1558062422103;gps;43.55538:-96.72221666666668:4.162801:1558062423000:425.7:1.6:4.050349
1558062422117;010D;13.0
1558062422330;010D;13.0
1558062422627;010D;13.0
1558062422850;010D;12.0
1558062423193;gps;43.55534666666667:-96.72222833333332:3.8238723:1558062424000:425.8:1.6:3.6272476
1558062423210;010D;12.0
1558062423503;010D;11.0
1558062423736;010D;11.0
1558062423972;010D;10.0
1558062424184;gps;43.55531666666668:-96.72224499999999:3.5960684:1558062425000:426.0:1.6:3.0342875
1558062424190;010D;10.0
1558062424444;010D;9.0
1558062424758;010D;9.0
1558062425044;gps;43.55529833333333:-96.72227166666669:2.962024:1558062426000:426.1:1.6:2.5803025
1558062425046;010D;9.0
1558062425524;010D;8.0
1558062425864;010D;7.0
1558062426049;gps;43.555294999999994:-96.72229833333334:2.1806388:1558062427000:426.4:1.6:1.9662389
1558062426051;010D;7.0
1558062426310;010D;6.0
1558062426568;010D;6.0
1558062426797;010D;5.0
1558062427059;010D;4.0
1558062427204;gps;43.5553:-96.72231666666667:1.5785252:1558062428000:426.3:1.6:1.5081362
1558062427405;010D;3.0
1558062427764;010D;2.0
1558062428004;010D;1.0
1558062428083;gps;43.555308333333336:-96.72232833333334:1.3200414:1558062429000:426.3:1.7:0.0
1558062428230;010D;0.0
1558062428479;010D;0.0
1558062428708;010D;0.0
1558062428951;010D;0.0
1558062429084;gps;43.55531333333333:-96.72233333333334:0.68662393:1558062430000:426.5:1.8:0.0
